fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
5607096,"Juliet, Naked","Annie (the long-suffering girlfriend of Duncan) has an unlikely transatlantic romance with once revered, now faded, singer-songwriter, Tucker Crowe, who also happens to be the subject of Duncan's musical obsession.",25278,6.6,R,"Comedy,Drama,Music","musician,museum,pregnancy,infidelity,singing",5820,2018-08-17,"Chris O'Dowd,Rose Byrne,Ethan Hawke",Jesse Peretz,https://m.media-amazon.com/images/M/MV5BMTk3OTE3ODg1Ml5BMl5BanBnXkFtZTgwMTI4NTE4NTM@._V1_.jpg
84868,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams which annoys his mother.,24756,8.2,G,"Animation,Short,Family","gothic,imagination,surrealism,macabre,voice over narration",360,1982-10-01,Vincent Price,Tim Burton,https://m.media-amazon.com/images/M/MV5BMTZkOGM0YWEtMzIxNi00NzdjLTljMDItOTgwMDU2OTU2NmVmXkEyXkFqcGc@._V1_.jpg
20640,Animal Crackers,Mayhem and zaniness ensue when a valuable painting goes missing during a party in honor of famed African explorer Captain Spaulding.,15544,7.4,G,"Comedy,Family,Musical","painting,musician,farce comedy,slapstick comedy,cutting a deck of cards",5820,1930-09-06,"Groucho Marx,Harpo Marx,Chico Marx",Victor Heerman,https://m.media-amazon.com/images/M/MV5BM2E2YmUyNTktM2Q3Yy00M2ViLWJlNzAtMjEwZDgzZTI0YzI1XkEyXkFqcGc@._V1_.jpg
3741634,Tokyo Ghoul,"A Tokyo college student is attacked by a ghoul, a superpowered human who feeds on human flesh. He survives, but has become part ghoul and becomes a fugitive on the run.",69390,7.7,TV-MA,"Animation,Action,Drama","anime,coffee shop,college student,human hybrid,organ transplant",,2014-07-03,"Natsuki Hanae,Austin Tindle,Brina Palencia",,https://m.media-amazon.com/images/M/MV5BZWI2NzZhMTItOTM3OS00NjcyLThmN2EtZGZjMjlhYWMwODMzXkEyXkFqcGc@._V1_.jpg
3405236,Raees,A bootlegger sets out to improve his community as a promising leader but falls in a political trap.,51584,6.6,TV-MA,"Action,Crime,Drama","character name as title,man wears eyeglasses,boy wears eyeglasses,period drama,gangster crime",8580,2017-01-25,"Shah Rukh Khan,Sunny Leone,Nawazuddin Siddiqui",Rahul Dholakia,https://m.media-amazon.com/images/M/MV5BMTc2NTYwMTE1NV5BMl5BanBnXkFtZTgwODQ5MzAwMTI@._V1_.jpg
4635372,Masaan,"Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",32385,8.1,,Drama,"blackmail,ghats of banaras,love and loss,love,interrupted sex",6540,2015-06-24,"Richa Chadha,Sanjay Mishra,Vicky Kaushal",Neeraj Ghaywan,https://m.media-amazon.com/images/M/MV5BMTU4NTE0NTMyNl5BMl5BanBnXkFtZTgwNjI5MDkxNjE@._V1_.jpg
2855648,Madras Cafe,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,25673,7.6,Not Rated,"Action,Drama,Thriller","india,1990s,agent,conspiracy,patriotism",7800,2013-08-23,"Raashi Khanna,John Abraham,Nargis Fakhri",Shoojit Sircar,https://m.media-amazon.com/images/M/MV5BMTg1MzU5ODM4Nl5BMl5BanBnXkFtZTcwOTQ3MTM5OQ@@._V1_.jpg
1883367,The Human Centipede III (Final Sequence),"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems.",20707,2.7,Not Rated,"Comedy,Horror","dumb blonde,disturbing,stabbing,brutality,misogynist",6120,2015-06-18,"Dieter Laser,Laurence R. Harvey,Eric Roberts",Tom Six,https://m.media-amazon.com/images/M/MV5BMzU1OTUyNjE1M15BMl5BanBnXkFtZTgwMjc4NjI1NTE@._V1_.jpg
15033192,Windfall,"A man breaks into a tech billionaire's empty vacation home, but things go sideways when the arrogant mogul and his wife arrive for a last-minute getaway.",27236,5.7,R,"Crime,Drama,Thriller","vacation,criminal,thief,young,money",5520,2022-03-18,"Jason Segel,Lily Collins,Jesse Plemons",Charlie McDowell,https://m.media-amazon.com/images/M/MV5BNTIyMjIxN2YtNmRmZC00NjYzLTg4NmMtNGJiODM2NGViMTdhXkEyXkFqcGc@._V1_.jpg
103112,Toy Soldiers,A group of troublemaking boys decide to take a stand when terrorists seize control of their boarding school.,25813,6.6,R,"Action,Drama,Thriller","terrorist,hostage,boarding school,student,headmaster",6660,1991-04-26,"Sean Astin,Wil Wheaton,Keith Coogan",Daniel Petrie Jr.,https://m.media-amazon.com/images/M/MV5BODE1MzEyMjgtNWJlYi00ODJhLWJmMTctOTU3ZjFmMjkwNjU5XkEyXkFqcGc@._V1_.jpg
10128846,Megalopolis,"The city of New Rome faces the duel between Cesar Catilina, a brilliant artist in favor of an Utopian future, and the greedy mayor Franklyn Cicero. Between them is Julia Cicero, with her loyalty divided between her father and her ...",26825,4.8,R,"Drama,Fantasy,Sci-Fi","utopia,architect,sex scene,city planning,stop time",8280,2024-09-27,"Adam Driver,Giancarlo Esposito,Nathalie Emmanuel",Francis Ford Coppola,https://m.media-amazon.com/images/M/MV5BOTQ2MTcwODgtOTg3Yi00M2RmLWEyMDQtY2IzZmRlYzM3YzhjXkEyXkFqcGc@._V1_.jpg
2937900,The Knick,A look at the professional and personal lives of the staff at New York's Knickerbocker Hospital during the early part of the twentieth century.,53582,8.5,TV-MA,"Drama,History","1900s,surgeon,doctor,hospital,surgery",,2014-08-08,"Clive Owen,André Holland,Jeremy Bobb",,https://m.media-amazon.com/images/M/MV5BMTQ5NzcyNDc5MV5BMl5BanBnXkFtZTgwMDMyOTY5NjE@._V1_.jpg
7167630,Batman: Gotham by Gaslight,"In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",19518,6.7,R,"Animation,Action,Adventure","alternate history,steampunk,superhero,based on comic book,batman character",4680,2018-01-23,"Bruce Greenwood,Jennifer Carpenter,Chris Cox",Sam Liu,https://m.media-amazon.com/images/M/MV5BZDc5OWM2NWEtZjRhYy00NzkxLWI2NmUtNDA0NjM4MjIwOWI4XkEyXkFqcGc@._V1_.jpg
271263,Eight Crazy Nights,"Davey Stone, an alcoholic with a criminal record, is sentenced to community service under the supervision of an elderly referee. Davey is then faced with trying to reform and abandon his bad habits.",26424,5.3,PG-13,"Animation,Comedy,Musical","loss of parents,destruction of property,fraternal twins,song,brother sister relationship",4560,2002-11-27,"Adam Sandler,Rob Schneider,Jackie Sandler",Seth Kearsley,https://m.media-amazon.com/images/M/MV5BMTk1NTU4NjE5OV5BMl5BanBnXkFtZTYwMTQ3OTY2._V1_.jpg
4776998,The Promise,"Set during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris.",179151,6.1,PG-13,"Action,Adventure,Drama","love triangle,armenian genocide,belly dancer,woman drowned,church",7980,2017-04-21,"Oscar Isaac,Charlotte Le Bon,Christian Bale",Terry George,https://m.media-amazon.com/images/M/MV5BNzJhYjRiYjYtZGZmZS00MGZmLWI5NWQtZjdlNmEzOGY4YTU2XkEyXkFqcGc@._V1_.jpg
1118511,A Matter of Loaf and Death,"Wallace and his dog, Gromit, open a bakery and get tied up with a murder mystery. But when Wallace falls in love, Gromit is left to solve the case.",18928,7.6,P,"Animation,Short,Comedy","wallace and gromit,death in title,murder,bread,baker",1740,2008-12-25,"Peter Sallis,Sally Lindsay,Melissa Collier",Nick Park,https://m.media-amazon.com/images/M/MV5BYzE2ODE0YjMtY2IwMy00MzRlLTkxZDQtOTRhZTJmNDVhNmRhXkEyXkFqcGc@._V1_.jpg
1533395,Life,"A global view of the specialized strategies and extreme behavior that living things have developed in order to survive; what Charles Darwin termed ""the struggle for existence.""",44510,9.1,TV-G,Documentary,"elephant,vulture,bear,monkey,dead animal",,2009-10-12,"Oprah Winfrey,David Attenborough,Doug Allan",,https://m.media-amazon.com/images/M/MV5BZDJjMzJiMTktMWZkZi00YWY0LWJjNGUtY2ZmNTFlOThhZTA4XkEyXkFqcGc@._V1_.jpg
120533,Celebrity,The fortunes of a husband and wife differ drastically after they divorce.,28868,6.3,R,"Comedy,Drama","satirical,man on top sex,satire comedy,husband,wife",6780,1998-11-20,"Kenneth Branagh,Judy Davis,Leonardo DiCaprio",Woody Allen,https://m.media-amazon.com/images/M/MV5BMTIyZjBlZWMtMWYyNS00Yjc1LWE1NjktMGZlNzdjZTdjYWQwXkEyXkFqcGc@._V1_.jpg
11685912,Outer Range,A rancher fighting for his land and family discovers an unfathomable mystery at the edge of Wyoming's wilderness.,43296,7.1,TV-MA,"Drama,Mystery,Thriller","wyoming,suspense mystery,psychological drama,mystery box,unexplained phenomenon",,2022-04-15,"Josh Brolin,Tamara Podemski,Imogen Poots",,https://m.media-amazon.com/images/M/MV5BNjg1ZThkYWItNWRiYS00ZDlmLWIyNDgtZTI4NTg1Zjk0YTM3XkEyXkFqcGc@._V1_.jpg
11128440,Clerks III,"Dante, Elias, and Jay and Silent Bob are enlisted by Randal after a heart attack to make a movie about the convenience store that started it all.",19903,6.2,R,"Comedy,Drama","jay and silent bob,sequel,view askewniverse,group,jay character",6000,2022-09-16,"Brian O'Halloran,Jeff Anderson,Vincent Pereira",Kevin Smith,https://m.media-amazon.com/images/M/MV5BNmYzNzg5NzUtNzIzMy00MjEwLTk5OGItNmUxNGE4NGVhMmEwXkEyXkFqcGc@._V1_.jpg
36112,The Life and Death of Colonel Blimp,"From the Boer War through World War II, a soldier rises through the ranks in the British military.",17112,8.0,Approved,"Drama,Romance,War","regiment,england,world war one,world war two,love triangle",9780,1944-08-30,"Roger Livesey,Deborah Kerr,Anton Walbrook","Michael Powell,Emeric Pressburger",https://m.media-amazon.com/images/M/MV5BZGQwZjgzYTgtMjA2OS00NTRjLTg1YWQtYmQ4NDJlYzk5N2Q3XkEyXkFqcGc@._V1_.jpg
21079,Little Caesar,A small-time criminal moves to a big city to seek bigger fortune.,14860,7.2,Not Rated,"Action,Crime,Drama","gangster,organized crime,chicago illinois,crime boss,murder",4740,1931-01-25,"Edward G. Robinson,Douglas Fairbanks Jr.,Glenda Farrell",Mervyn LeRoy,https://m.media-amazon.com/images/M/MV5BZGE3YTI5MzUtZDVhZS00Y2NkLTgwNjYtNjg1YzE3MGE5NDhmXkEyXkFqcGc@._V1_.jpg
1232250,Bit by a Dead Bee,Walt and Jesse try to come up with alibis for their disappearances.,28383,8.3,TV-14,"Crime,Drama,Thriller","wheelchair,bag of money,nude wears eyeglasses,soiling pants,man uses a wheelchair",2820,2009-03-22,"Bryan Cranston,Anna Gunn,Aaron Paul",Terry McDonough,https://m.media-amazon.com/images/M/MV5BNzZmZjE4ZjgtZTI5Zi00YjU4LWI5Y2EtZTBlN2ViMDg1OTg0XkEyXkFqcGc@._V1_.jpg
1232252,Breakage,"Walt and Jesse decide to start their own little empire with the help of Jesse's friends: Skinny Pete, Combo, and Badger. Meanwhile, Hank tries to pull himself together after his encounter with Tuco.",27712,8.2,TV-14,"Crime,Drama,Thriller","awkwardness,riverbank,bottle,beer,cough",2820,2009-04-05,"Bryan Cranston,Anna Gunn,Aaron Paul",Johan Renck,https://m.media-amazon.com/images/M/MV5BMTg5MTk5ODgzOV5BMl5BanBnXkFtZTgwNzg2MDU5NTM@._V1_.jpg
236348,Josie and the Pussycats,A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.,25314,5.6,PG-13,"Comedy,Music","josie and the pussycats,music industry,satire,riverdale,pop band",5880,2001-04-11,"Rachael Leigh Cook,Tara Reid,Rosario Dawson","Harry Elfont,Deborah Kaplan",https://m.media-amazon.com/images/M/MV5BNjQxZDlmNjUtM2RjMS00MWYwLWJhNjYtNGJhNzg2YWVmMzQwXkEyXkFqcGc@._V1_.jpg
13820658,Part II,"On a dangerous crime-ridden world, Obi-Wan becomes a target.",25286,7.2,TV-14,"Action,Adventure,Sci-Fi","obi wan kenobi character,princess leia organa character,rescue mission,disguise,drug den",2340,2022-05-27,"Ewan McGregor,Kumail Nanjiani,Marisé Álvarez",Deborah Chow,https://m.media-amazon.com/images/M/MV5BMmI4OTQ0NGEtMTg0NC00YThhLWFmYWYtYjdkOWUxMjc1Njg1XkEyXkFqcGc@._V1_.jpg
29162,Lost Horizon,"When a revered diplomat's plane is diverted and crashes in the peaks of Tibet, he and the other survivors are guided to an isolated monastery at Shangri-La, where they wrestle with the invitation to stay.",14793,7.6,Approved,"Adventure,Drama,Fantasy","mountain,tibet,skinny dipping,swimming,national film registry",7920,1937-09-01,"Ronald Colman,Jane Wyatt,Edward Everett Horton",Frank Capra,https://m.media-amazon.com/images/M/MV5BNzY5MzY5YjAtMmMzNS00YTZkLWJiMjctMTM5M2I3YzdkNzg1XkEyXkFqcGc@._V1_.jpg
113690,Lord of Illusions,A private detective guards an illusionist's beautiful Wife.,19840,6.0,R,"Horror,Mystery,Thriller","private detective,neo noir,telekinesis,investigation,violence",6540,1995-08-25,"Scott Bakula,Kevin J. O'Connor,J. Trevor Edmond",Clive Barker,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_.jpg
1849718,Agneepath,A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,27521,6.9,Not Rated,"Action,Crime,Drama","revenge,island,cocaine,showdown,fistfight",10440,2012-01-26,"Hrithik Roshan,Priyanka Chopra Jonas,Sanjay Dutt",Karan Malhotra,https://m.media-amazon.com/images/M/MV5BNTRjN2VlMWEtZWZkMS00Nzc1LThlZjctZTE3ZDg1YjkyZjlkXkEyXkFqcGc@._V1_.jpg
9231040,First Cow,"A skilled cook has traveled west and joined a group of fur trappers in Oregon, though he only finds true connection with a Chinese immigrant also seeking his fortune. Soon the two collaborate on a successful business.",22713,7.1,PG-13,"Drama,Western","cow,friendship,oregon territory,cook,river",7320,2020-07-10,"Alia Shawkat,John Magaro,Dylan Smith",Kelly Reichardt,https://m.media-amazon.com/images/M/MV5BMjNiZTA3MDYtYzRiZi00OTdiLWI5NjItMTllZDQxMWM5NTQyXkEyXkFqcGc@._V1_.jpg
11252440,Psycho Goreman,"After unearthing a gem that controls an evil monster looking to destroy the Universe, a young girl and her brother use it to make him do their bidding.",15799,6.3,Not Rated,"Comedy,Horror,Sci-Fi","monster,psychopath as protagonist,brother sister relationship,alien on earth,malevolent entity",5700,2020-09-10,"Nita-Josée Hanna,Owen Myre,Matthew Ninaber",Steven Kostanski,https://m.media-amazon.com/images/M/MV5BYjAyZWIwNTMtYmNhYi00ZjQ5LTllNGMtOWQ0NzRiZmI0YmJjXkEyXkFqcGc@._V1_.jpg
329691,Torque,A biker returns from Thailand to set things straight with his girlfriend. One gang leader wants him for delivery of 2 motorbikes filled with crystal meth and another gang leader wants him for murdering his brother.,29840,4.1,PG-13,"Action,Comedy,Crime","motorcycle stunt,whale tail underwear,time bomb,bare midriff,tattooed woman",5040,2004-01-16,"Martin Henderson,Ice Cube,Monet Mazur",Joseph Kahn,https://m.media-amazon.com/images/M/MV5BMjQzNGYzNTYtMDAxOC00ZDU0LWI4YjEtNWU5ZDJkZTliYWRlXkEyXkFqcGc@._V1_.jpg
107473,Mad Dog and Glory,"When shy, soft-spoken Chicago detective Wayne ""Mad Dog"" Dobie inadvertently saves the life of local gangster Frank Milo, he's the reluctant recipient of an unusual one week ""thank you"" gift - a beautiful bartender named Glory.",23178,6.2,R,"Comedy,Crime,Drama","premarital sex,female topless nudity,sexy woman,nude woman,blonde",5820,1993-03-05,"Robert De Niro,Uma Thurman,Bill Murray",John McNaughton,https://m.media-amazon.com/images/M/MV5BNjQwZTFiZDYtYTg1Ny00YWVmLTgzNzctYzU0YmYzNjQ4ZTQ0XkEyXkFqcGc@._V1_.jpg
119592,Mad City,"A distraught man inadvertently takes a group of children hostage in a museum while a hungry, seasoned reporter tries to resurrect his career covering the story.",21369,6.3,PG-13,"Crime,Drama,Thriller","hostage,museum,natural history museum,news reporter,reporter",6840,1997-11-07,"John Travolta,Dustin Hoffman,Alan Alda",Costa-Gavras,https://m.media-amazon.com/images/M/MV5BODAyZWFhOTgtMjNmMS00N2ZiLTk4NTItZTE0YTFiZmVhYjRhXkEyXkFqcGc@._V1_.jpg
9907782,Eight for Silver,"A brutal land baron massacres a Gypsy clan claiming his land, unleashing a curse that brings monstrous consequences to his village.",19073,6.2,R,"Fantasy,Horror,Mystery","curse,revenge curse,revenge from beyond the grave,gypsy curse,silver bullet",6660,2022-02-18,"Boyd Holbrook,Kelly Reilly,Alistair Petrie",Sean Ellis,https://m.media-amazon.com/images/M/MV5BYjY3YTkwMjUtNjVhZi00ZTlmLTkxYTktNmMwYzI4M2Q2ZjhiXkEyXkFqcGc@._V1_.jpg
6533240,Night Hunter,"A weathered Lieutenant, his police force, and a local vigilante are all caught up in a dangerous scheme involving a troubled, recently-arrested man who's linked to years of female abductions and murders.",28542,5.9,R,"Action,Adventure,Crime","revenge,kidnapping,escape,twins,twin",5880,2019-08-08,"Henry Cavill,Ben Kingsley,Alexandra Daddario",David Raymond,https://m.media-amazon.com/images/M/MV5BMDU1NmIwNTItYjdhMC00OTZlLTk0NWMtYTNlNmE0NjgyOWNhXkEyXkFqcGc@._V1_.jpg
405676,All the King's Men,"Based on the Robert Penn Warren novel. The life of populist Southerner Willie Stark, a political creature loosely based on Governor Huey Long of Louisiana.",25901,6.1,PG-13,"Drama,Thriller","female frontal nudity,woman as object,strip club,anti war,bigot",7680,2006-09-22,"Sean Penn,Jude Law,Kate Winslet",Steven Zaillian,https://m.media-amazon.com/images/M/MV5BMzY1MTIyNDg4MF5BMl5BanBnXkFtZTcwODQ4MTEzMw@@._V1_.jpg
3369806,Max,A military dog that helped American Marines in Afghanistan returns to the United States and is adopted by his handler's family after suffering a traumatic experience.,28751,6.6,PG,"Adventure,Drama,Family","dog,dog movie,death of marine,dog adoption,man dog relationship",6660,2015-06-26,"Thomas Haden Church,Josh Wiggins,Luke Kleintank",Boaz Yakin,https://m.media-amazon.com/images/M/MV5BMjA2Nzk0NzIyN15BMl5BanBnXkFtZTgwMjEyNTE5NDE@._V1_.jpg
2281159,Contracted,"After being drugged and raped at a party, a young woman contracts what she thinks is an STD; but, it's actually something much worse.",16860,5.3,Not Rated,"Drama,Horror,Thriller","zombie,lesbian,rape,looking at oneself in a mirror,character repeats someone else's dialogue",5040,2013-11-22,"Najarra Townsend,Caroline Williams,Alice Macdonald",Eric England,https://m.media-amazon.com/images/M/MV5BMTQwMjQyOTUwN15BMl5BanBnXkFtZTgwMDQ3MzE2MDE@._V1_.jpg
11198342,We Light the Way,Daemon visits his wife in the Vale. Viserys and Rhaenyra broker agreements with the Velaryons. Alicent seeks the truth about the princess.,54129,8.8,TV-MA,"Action,Adventure,Drama","gay,gay kiss,rear nudity,bare chested man,beach",3540,2022-09-18,"Paddy Considine,Matt Smith,Rhys Ifans",Clare Kilner,https://m.media-amazon.com/images/M/MV5BMDE2MzRmN2EtYmQ0OC00NzVlLWFhNDEtZWVhZmRlNDZlYTM0XkEyXkFqcGc@._V1_.jpg
2704380,Seeing Things,Cohle and Hart travel around trying to track down leads to their case. Darker sides of Hart's personal and family lives are revealed.,26458,8.8,TV-MA,"Crime,Drama,Mystery","serial killer crime,cop drama,murder of a prostitute,nonlinear timeline,woman undresses for a man",3540,2014-01-19,"Matthew McConaughey,Woody Harrelson,Michelle Monaghan",Cary Joji Fukunaga,https://m.media-amazon.com/images/M/MV5BYzI3YWU5NTEtY2YzNC00Yjc0LThjMzAtNWE1NmVlMmEyY2FiXkEyXkFqcGc@._V1_.jpg
2279339,Love the Coopers,The intertwined stories of four generations of Coopers unfold right before the annual family reunion on Christmas Eve. Can they survive the most beautiful time of the year?,27381,5.8,PG-13,"Comedy,Fantasy,Romance","gay cop,u.s. soldier,gay,gay police officer,gay male police officer",6420,2015-11-27,"Steve Martin,Diane Keaton,John Goodman",Jessie Nelson,https://m.media-amazon.com/images/M/MV5BMjE4NTkyODk4NF5BMl5BanBnXkFtZTgwNjY0NzkxNzE@._V1_.jpg
