fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
0109254,Beverly Hills Cop III,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles.",96344,5.5,R,"Action,Comedy,Crime","woman with a gun,murder of a police officer,shooting a police officer,michigan,los angeles california",6240,1994-05-25,"Eddie Murphy,Jon Tenney,Joey Travolta",John Landis,https://m.media-amazon.com/images/M/MV5BMGY2ZWQ2MDUtMzcyYS00ZDJmLThiNTUtOGM5MzM0NWMyNDY0XkEyXkFqcGc@._V1_.jpg
0487831,The IT Crowd,"The comedic misadventures of Roy, Moss and their grifting supervisor Jen, a rag-tag team of IT support workers at a large corporation headed by a hotheaded yuppie.",168136,8.5,TV-14,Comedy,"it support,on the spectrum,large corporation,nerd,female boss",0,2006-02-03,"Chris O'Dowd,Richard Ayoade,Katherine Parkinson",,https://m.media-amazon.com/images/M/MV5BNzkwNjJhZWYtZTRiNi00YWYzLTg3MzMtN2Y3OTllZmFmYTg0XkEyXkFqcGc@._V1_.jpg
1622547,30 Minutes or Less,"Two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and inform him that he has mere hours to rob a bank or else...",107602,6,R,"Action,Comedy,Crime","unlikely criminal,strapped to a bomb,pizza delivery boy,sony vaio,heist gone wrong",4980,2011-08-12,"Jesse Eisenberg,Danny McBride,Nick Swardson",Ruben Fleischer,https://m.media-amazon.com/images/M/MV5BMTM5NjM0ODY1NF5BMl5BanBnXkFtZTcwMjk5NjI0Ng@@._V1_.jpg
0021814,Dracula,"Transylvanian vampire Count Dracula bends a naive real estate agent to his will, then takes up residence at a London estate where he sleeps in his coffin by day and searches for potential victims by night.",61063,7.4,Passed,"Drama,Fantasy,Horror","vampire,dracula,undead,castle,blood",4500,1931-02-14,"Bela Lugosi,Helen Chandler,David Manners","Tod Browning,Karl Freund",https://m.media-amazon.com/images/M/MV5BZTg2YzcxODUtYTQ2Ny00ODY0LWI2MGItNWNkMjM3YjQ1Y2EwXkEyXkFqcGc@._V1_.jpg
0185183,Battlefield Earth,"It's the year 3000 A.D., and the Earth is lost to the alien race of Psychlos. Humanity is enslaved by these gold-thirsty tyrants, who are unaware that their 'man-animals' are about to ignite the rebellion of a lifetime.",84077,2.5,PG-13,"Action,Adventure,Sci-Fi","dutch angle,brutality,greed,rat,arm blown off",7020,2000-05-12,"John Travolta,Forest Whitaker,Barry Pepper",Roger Christian,https://m.media-amazon.com/images/M/MV5BODJiODc1NjQtZmRhZS00ZTlmLTlmNTItMmZiZjcxMmU4ZDI2XkEyXkFqcGc@._V1_.jpg
0480687,Hall Pass,"Rick and Fred, two husbands who are having difficulty in their marriages, are given a Hall Pass by their wives: for one week, they can do whatever they want.",132627,5.9,R,"Comedy,Romance","nudity,female nudity,marriage,cheating wife,adultery",6300,2011-02-25,"Owen Wilson,Jason Sudeikis,Christina Applegate","Bobby Farrelly,Peter Farrelly",https://m.media-amazon.com/images/M/MV5BMTc4MzIxNTYwNl5BMl5BanBnXkFtZTcwNzE4MjE0NA@@._V1_.jpg
1567609,Get the Gringo,A career criminal nabbed by Mexican authorities is placed in a tough prison where he learns to survive with the help of a young boy.,112541,6.9,R,"Action,Drama,Thriller","electric torture,motor vehicle,car,u.s. car,chrysler",5760,2012-06-22,"Mel Gibson,Kevin Balmore,Daniel Giménez Cacho",Adrian Grunberg,https://m.media-amazon.com/images/M/MV5BYTljNDRmZmMtNTY2MS00MTA4LTg4YmEtMGUzZTVlZjcwYjA5XkEyXkFqcGc@._V1_.jpg
26753003,Trap,A father and his teen daughter attend a pop concert only to realize they've entered the center of a dark and sinister event.,112507,5.9,T16,"Crime,Horror,Mystery","serial killer,music concert,pretzel,fbi profiler,psychological thriller",6300,2024-08-02,"Josh Hartnett,Ariel Donoghue,Saleka Shyamalan",M. Night Shyamalan,https://m.media-amazon.com/images/M/MV5BMzJiN2UyZjgtMjQ3MS00MDhhLTg5ZDItZmVjMTU3MTcwNzE4XkEyXkFqcGc@._V1_.jpg
0049833,The Ten Commandments,"Moses, raised as a prince of Egypt in the Pharaoh's household, learns of his true heritage as a Hebrew and his divine mission as the deliverer of his people from slavery.",79348,7.9,G,"Adventure,Drama,Family","construction site,camel,ancient egypt,pharaoh,desert",13200,1956-10-05,"Charlton Heston,Yul Brynner,Anne Baxter",Cecil B. DeMille,https://m.media-amazon.com/images/M/MV5BMDRiZmNjZDAtN2I0Ny00YjIyLTk3NTUtODUyYTJlMTJhY2U0XkEyXkFqcGc@._V1_.jpg
2381991,The Huntsman: Winter's War,"Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",122047,6.1,C16,"Action,Adventure,Drama","fairy tale,based on fairy tale,dark fantasy,second part,sequel",6840,2016-04-08,"Chris Hemsworth,Jessica Chastain,Charlize Theron",Cedric Nicolas-Troyan,https://m.media-amazon.com/images/M/MV5BMjY0YTM4ZTAtZjliYS00YzgwLTg0NWEtYzgwNWViMTNiOTQ1XkEyXkFqcGc@._V1_.jpg
0416236,The Spiderwick Chronicles,"Upon moving into the run-down Spiderwick Estate with their mother, twin brothers Jared and Simon Grace, along with their sister Mallory, find themselves pulled into an alternate world full of faeries and other creatures.",104709,6.5,P,"Action,Adventure,Drama","gryphon,competition,boy,dancing,father figure",5760,2008-03-07,"Freddie Highmore,Sarah Bolger,David Strathairn",Mark Waters,https://m.media-amazon.com/images/M/MV5BOWRiMmUzZTctYWUxNy00ZjkyLWE4NTctMzFlMTFkYmI5NmFkXkEyXkFqcGc@._V1_.jpg
2334649,Fruitvale Station,"The story of Oscar Grant III, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",86954,7.5,R,"Biography,Crime,Drama","murder of an innocent person,family tragedy,racism,police brutality,independent film",5100,2013-07-26,"Michael B. Jordan,Melonie Diaz,Octavia Spencer",Ryan Coogler,https://m.media-amazon.com/images/M/MV5BMTQ0OTU1MDkxMF5BMl5BanBnXkFtZTcwNjI5OTA3OQ@@._V1_.jpg
0095031,Dirty Rotten Scoundrels,Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of fifty thousand dollars first.,80582,7.4,PG,"Comedy,Crime","bet,rivalry,con artist,french riviera,deception",6600,1988-12-14,"Steve Martin,Michael Caine,Glenne Headly",Frank Oz,https://m.media-amazon.com/images/M/MV5BNzRmYjM2ZmEtYTczZC00YWJjLWJjZTMtYTFlYjljMTVmMTAwXkEyXkFqcGc@._V1_.jpg
5164432,"Love, Simon","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",129045,7.5,C18,"Comedy,Drama,Romance","gay,gay teenager,coming out,gay interest,gay kiss",6600,2018-05-04,"Nick Robinson,Jennifer Garner,Josh Duhamel",Greg Berlanti,https://m.media-amazon.com/images/M/MV5BN2ViMjNkMDMtY2MwZC00YzRiLWJlY2UtNjU0YzNmMDc3NzkxXkEyXkFqcGc@._V1_.jpg
4501244,Why Him?,A holiday gathering threatens to go off the rails when Ned Fleming realizes that his daughter's Silicon Valley millionaire boyfriend is about to pop the question.,128284,6.2,R,Comedy,"family relationships,father daughter relationship,awkward situation,father jealous of daughter,rivalry",6660,2017-01-13,"Zoey Deutch,James Franco,Tangie Ambrose",John Hamburg,https://m.media-amazon.com/images/M/MV5BMjViYmEzYjMtZTUyZS00NGE5LThiYjYtYWJlZmEwZDI5NGViXkEyXkFqcGc@._V1_.jpg
0337921,Cellular,"A young man receives an emergency phone call on his cell phone from an older woman. The catch? The woman claims to have been kidnapped, and the kidnappers have targeted her husband and child next.",106948,6.5,PG-13,"Action,Crime,Thriller","cell phone,telephone terror,police,violence,home invasion",5640,2004-09-10,"Kim Basinger,Chris Evans,Jason Statham",David R. Ellis,https://m.media-amazon.com/images/M/MV5BMWRkOWZiZGMtMmRhNC00Njc1LWJkNDktNDNhMDY3N2NkYjFlXkEyXkFqcGc@._V1_.jpg
0265349,The Mothman Prophecies,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities.",86329,6.4,PG-13,"Drama,Horror,Mystery","urban legend,mothman,death of wife,based on supposedly true story,telephone terror",7140,2002-01-25,"Richard Gere,Laura Linney,David Eigenberg",Mark Pellington,https://m.media-amazon.com/images/M/MV5BN2E2NGNhMzItZmQ5MC00NGM0LWE4MzYtODNjYmZkMDkyNDE4XkEyXkFqcGc@._V1_.jpg
1327773,The Butler,"As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.",120890,7.2,PG-13,"Biography,Drama","butler,president,civil rights,domestic servant,civil rights movement",7920,2013-08-16,"Forest Whitaker,Oprah Winfrey,John Cusack",Lee Daniels,https://m.media-amazon.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_.jpg
1045778,Year One,"After being banished from their tribe, two hunter-gatherers encounter Biblical characters and eventually wind up in the city of Sodom.",105331,4.9,PG-13,Comedy,"horniness,sodom,biblical satire,prehistory,tribe",5820,2009-06-19,"Jack Black,Michael Cera,Olivia Wilde",Harold Ramis,https://m.media-amazon.com/images/M/MV5BZTJkZmZkNDUtYjA2OS00OTViLThhMjYtOWZhMGVkODFhMWU2XkEyXkFqcGc@._V1_.jpg
1412386,The Best Exotic Marigold Hotel,"British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways.",101135,7.2,PG-13,"Comedy,Drama,Romance","hotel,india,old man,old woman,mumbai india",7440,2012-02-24,"Judi Dench,Bill Nighy,Maggie Smith",John Madden,https://m.media-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@._V1_.jpg
0108394,Trois couleurs: Bleu,A woman struggles to find a way to live her life after the death of her husband and child.,113176,7.8,R,"Drama,Music,Mystery","trauma,loss of child,liberty,telling a joke,mourning",5640,1993-09-08,"Juliette Binoche,Zbigniew Zamachowski,Julie Delpy",Krzysztof Kieslowski,https://m.media-amazon.com/images/M/MV5BNWMxNWE2NGYtMzYwOS00NmJhLTgwNjAtNGM3ODIwNjU5MTZiXkEyXkFqcGc@._V1_.jpg
0112818,Dead Man Walking,"A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.",103386,7.5,R,"Crime,Drama","nun,f rated,execution,death row,capital punishment",7320,1996-02-02,"Susan Sarandon,Sean Penn,Robert Prosky",Tim Robbins,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@._V1_.jpg
0036868,The Best Years of Our Lives,"Three World War II veterans, two of them traumatized or disabled, return home to the American midwest to discover that they and their families have been irreparably changed.",72621,8.1,Approved,"Drama,Romance,War","world war two veteran,banker,speech,bombardier,b 17 bomber",10200,1947-05-29,"Myrna Loy,Dana Andrews,Fredric March",William Wyler,https://m.media-amazon.com/images/M/MV5BNTgxMzUyODQtMDJmZC00ZGMyLWI3MzAtZTYwYjBjZjFmMzIxXkEyXkFqcGc@._V1_.jpg
2481498,"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.",107166,6.7,R,"Biography,Crime,Drama","killer as protagonist,serial killer as protagonist,death penalty,claiming innocence,ted bundy",6600,2019-05-03,"Lily Collins,Zac Efron,Angela Sarafyan",Joe Berlinger,https://m.media-amazon.com/images/M/MV5BZDgyMjM4ZmYtYTcyZi00YzhhLTkwNzgtMTVhYTdmNjkxMzIzXkEyXkFqcGc@._V1_.jpg
1781922,No Escape,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",95330,6.7,R,"Action,Thriller","asia,fictional country,breaking a window,execution,hotel",6180,2015-10-09,"Lake Bell,Pierce Brosnan,Owen Wilson",John Erick Dowdle,https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_.jpg
0070909,Westworld,"A robot malfunction creates havoc and terror for unsuspecting vacationers at a futuristic, adult-themed amusement park.",64274,6.9,PG,"Action,Drama,Sci-Fi","computer,vacation,evil robot,western town,future",5280,1973-11-21,"Yul Brynner,Richard Benjamin,James Brolin",Michael Crichton,https://m.media-amazon.com/images/M/MV5BMjJiNDUzODQtMWU1NS00NDRkLTk1Y2MtYTJlNzliZjBmODllXkEyXkFqcGc@._V1_.jpg
0120902,The X Files,Mulder and Scully must fight the government in a conspiracy and find the truth about an alien colonization of Earth.,111468,7,PG-13,"Drama,Mystery,Sci-Fi","based on tv series,agent,bomb,government,alien",7260,1998-06-19,"David Duchovny,Gillian Anderson,John Neville",Rob Bowman,https://m.media-amazon.com/images/M/MV5BMTYwN2VlYWMtMzM4My00OWY4LWE4ZGQtMWExNWM1ZTEwMTMxXkEyXkFqcGc@._V1_.jpg
0087277,Footloose,"A city teenager moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",96215,6.6,PG,"Drama,Music,Romance","teenage rebellion,small town,high school dance,church,sweating",6420,1984-02-17,"Kevin Bacon,Lori Singer,John Lithgow",Herbert Ross,https://m.media-amazon.com/images/M/MV5BMmRjMzdkZDUtMDRkYi00ZjVkLWJlMjItMmY1MjgwOTQzMzYwXkEyXkFqcGc@._V1_.jpg
0286499,Bend It Like Beckham,"Jess Bhamra dreams of playing professional football, but her Sikh parents have plans for her: a law degree and a marriage. Jules, a white female striker, spots Jess playing football and invites her to join the local women's team.",118210,6.7,PG-13,"Comedy,Drama,Romance","coach,tradition,hinduism,marriage engagement,lingerie",6720,2004-04-08,"Parminder Nagra,Keira Knightley,Jonathan Rhys Meyers",Gurinder Chadha,https://m.media-amazon.com/images/M/MV5BMTIyOTI2MTM5N15BMl5BanBnXkFtZTYwNDc2NTQ3._V1_.jpg
0362478,The Box,"With the press of a button, a wooden box bestows riches and death.",96225,5.6,PG-13,"Drama,Mystery,Thriller","moral dilemma,missing toe,nosebleed,alien,library",6900,2009-11-06,"Cameron Diaz,James Marsden,Frank Langella",Richard Kelly,https://m.media-amazon.com/images/M/MV5BMTI4MDA5NjIwM15BMl5BanBnXkFtZTcwNTA2MjY0Mg@@._V1_.jpg
0119099,Fallen,"Homicide detective John Hobbes witnesses the execution of serial killer Edgar Reese. Soon after the execution, the killings start again, and they are very similar to Reese's style.",96024,7,R,"Action,Crime,Drama","demonic possession,serial killer,demon,neo noir,detective",7440,1998-01-16,"Denzel Washington,John Goodman,Donald Sutherland",Gregory Hoblit,https://m.media-amazon.com/images/M/MV5BNWQ5Zjg2ZjMtYThjMC00YmU5LWIxNGYtM2Y3MTg5OGRiNDkwXkEyXkFqcGc@._V1_.jpg
10919380,Freaky,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.",76118,6.3,C18,"Comedy,Horror,Thriller","body swap,serial killer,slasher killer,violence,gore",6120,2020-11-13,"Vince Vaughn,Kathryn Newton,Celeste O'Connor",Christopher Landon,https://m.media-amazon.com/images/M/MV5BODZmNzJjNjAtOGFhNi00ZjhjLTg5MzgtYjRjNGE0YWE3NDUzXkEyXkFqcGc@._V1_.jpg
0138749,The Road to El Dorado,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado.",111285,6.9,P,"Animation,Adventure,Comedy","sorcerer,16th century,adventurer,jungle,giant monster",5340,2000-03-31,"Kevin Kline,Kenneth Branagh,Rosie Perez","Bibo Bergeron,Don Paul,Jeffrey Katzenberg",https://m.media-amazon.com/images/M/MV5BMjIyNDBmYTEtYjM3MS00NDhkLWFhNjYtZGYxYzA2OGUyZjQ2XkEyXkFqcGc@._V1_.jpg
1656190,Safe,"Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei'...",120127,6.5,R,"Action,Crime,Thriller","triad,russian mafia,bodyguard,gang war,subtitled scene",5640,2012-05-11,"Jason Statham,Catherine Chan,Chris Sarandon",Boaz Yakin,https://m.media-amazon.com/images/M/MV5BMTcxNDI0NzUxMF5BMl5BanBnXkFtZTcwOTIzMjkyNw@@._V1_.jpg
13207736,Monsters,An anthology series about high-profile crimes or killers that captured public attention and notoriety.,186285,7.8,TV-MA,"Biography,Crime,Drama","serial killer,homosexual,homosexuality,gay,gay interest",0,2022-09-21,"Evan Peters,Richard Jenkins,Cooper Koch",,https://m.media-amazon.com/images/M/MV5BNDAzYzEzZDMtOWE3Ny00MTU3LWIwY2MtMDYzZmYzYTZkYjJkXkEyXkFqcGc@._V1_.jpg
5057054,Jack Ryan,"Up-and-coming CIA analyst, Jack Ryan, is thrust into dangerous field assignments.",181081,8,TV-MA,"Action,Drama,Thriller","jack ryan character,based on character from novel,terrorist,reboot,character name as series title",0,2018-08-31,"John Krasinski,Wendell Pierce,Michael Kelly",,https://m.media-amazon.com/images/M/MV5BNGYxNzgzNTQtY2U0OC00NzU2LTgxZmYtNmZkMmVlMjgyMzM3XkEyXkFqcGc@._V1_.jpg
5294550,All the Money in the World,The story of the kidnapping of 16-year-old John Paul Getty III and the desperate attempt by his devoted mother to convince his billionaire grandfather Jean Paul Getty to pay the ransom.,92885,6.8,C16,"Crime,Drama,History","kidnapping,based on true story,ransom,ransom demand,rome italy",7920,2018-01-12,"Michelle Williams,Christopher Plummer,Mark Wahlberg",Ridley Scott,https://m.media-amazon.com/images/M/MV5BODRjYWZiYTktODc1Yy00NDFmLTgzNDktN2MxOTk1NjNlNzBkXkEyXkFqcGc@._V1_.jpg
1592525,Lockout,A man wrongly convicted of conspiracy to commit espionage against the U.S. is offered his freedom if he can rescue the President's daughter from an outer-space prison taken over by violent inmates.,101680,6,PG-13,"Action,Sci-Fi,Thriller","space prison,president,prison,maximum security prison,hostage",5700,2012-04-13,"Guy Pearce,Maggie Grace,Peter Stormare","James Mather,Steve Saint Leger",https://m.media-amazon.com/images/M/MV5BMTg1OTQ3MzM0NV5BMl5BanBnXkFtZTcwNDU1MDI0Nw@@._V1_.jpg
8385148,Hitman's Wife's Bodyguard,"The bodyguard, Michael Bryce, continues his friendship with assassin, Darius Kincaid, as they try to save Darius' wife Sonia.",112003,6.1,C18,"Action,Comedy,Crime","sequel,hitman,bodyguard,italy,interpol agent",6000,2021-06-14,"Ryan Reynolds,Samuel L. Jackson,Salma Hayek",Patrick Hughes,https://m.media-amazon.com/images/M/MV5BZjczYzM2MzEtZTViMC00MjkxLWI4ZjktNTFhMGJlZTgxZjZjXkEyXkFqcGc@._V1_.jpg
1126590,Big Eyes,"A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s.",101193,7,PG-13,"Biography,Crime,Drama","painting,habitual liar,artist,abusive husband,1950s",6360,2014-12-25,"Amy Adams,Christoph Waltz,Danny Huston",Tim Burton,https://m.media-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_.jpg
