fid,name,description,ratingCount,ratingValue,contentRating,genre,keywords,duration,datePublished,actor,director,image
4635276,Master of None,"The personal and professional life of Dev, a 30-year-old actor in New York.",77079,8.2,TV-MA,"Comedy,Drama","satire,new york,italy,new york city,male protagonist",0,2015-11-06,"Aziz Ansari,Eric Wareheim,Lena Waithe",,https://m.media-amazon.com/images/M/MV5BMjI1MDgyMTMwMF5BMl5BanBnXkFtZTgwMDU5MzAxNzE@._V1_.jpg
0395251,The Producers,"After putting together another Broadway flop, down-on-his-luck producer Max Bialystock teams up with timid accountant Leo Bloom in a get-rich-quick scheme to put on the world's worst show.",45394,6.3,PG-13,"Comedy,Crime,Musical","scheme,opening night,accountant,swedish,nazi",8040,2006-03-15,"Nathan Lane,Matthew Broderick,Uma Thurman",Susan Stroman,https://m.media-amazon.com/images/M/MV5BMGVhNmRlMGYtYWM1ZC00ZWU1LWFhOTAtZGY2ZWVkYWIyN2I4XkEyXkFqcGc@._V1_.jpg
9072352,Relic,"A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home.",31447,6,C18,"Drama,Horror,Mystery","dementia,mother daughter relationship,grandmother granddaughter relationship,old house,search party",5340,2020-07-10,"Robyn Nevin,Emily Mortimer,Bella Heathcote",Natalie Erika James,https://m.media-amazon.com/images/M/MV5BM2VlOTFmNmItOTY5NS00NzFmLWJlZDUtNGMxODE5NTBlZjFmXkEyXkFqcGc@._V1_.jpg
7547410,Dora and the Lost City of Gold,Teenage explorer Dora leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.,36145,6.1,P,"Action,Adventure,Comedy","dora the explorer character,based on tv series,no opening credits,city of gold,friend",6120,2019-08-09,"Isabela Merced,Eugenio Derbez,Michael Peña",James Bobin,https://m.media-amazon.com/images/M/MV5BYjUwNjJmOGEtOGI0YS00ZjAyLWJjMTYtMjMzZjNhYWQxODY1XkEyXkFqcGc@._V1_.jpg
0328589,Under the Tuscan Sun,"Frances Mayes, a 35-year-old San Francisco writer, gets a divorce that leaves her with terminal writer's block and depression. Later, she decides to buy a house in Tuscany in order to change her life.",61899,6.7,PG-13,"Comedy,Drama,Romance","villa,writer,book,vacation,author",6780,2003-09-26,"Diane Lane,Raoul Bova,Sandra Oh",Audrey Wells,https://m.media-amazon.com/images/M/MV5BZGIxZTY1ODktM2E3Yi00ZmQxLWI1ZjctNmVkYWQ0MTExMDBlXkEyXkFqcGc@._V1_.jpg
0272207,Narc,"When the trail goes cold on a murder investigation of a policeman, an undercover narcotics officer is lured back to the force to help solve the case.",43915,7.1,R,"Crime,Drama,Mystery","suspended cop,investigation,police investigation,murder investigation,held at gunpoint",6300,2003-01-10,"Ray Liotta,Jason Patric,Chi McBride",Joe Carnahan,https://m.media-amazon.com/images/M/MV5BODBjMWJmN2QtM2M1MS00MTkzLTgyNzYtYTk5ODAwODZiMGM3XkEyXkFqcGc@._V1_.jpg
2708480,The Terror,"Supernatural, semihistorical horror anthology series, where each season is inspired by a different infamous or mysterious real-life historical tragedy.",56046,7.9,TV-14,"Adventure,Drama,Horror","psychological horror,failed mission,historical fiction,violence,based on novel",0,2018-03-25,"Jared Harris,Derek Mio,Tobias Menzies",,https://m.media-amazon.com/images/M/MV5BNTUxNzI1MzcwN15BMl5BanBnXkFtZTgwMjA1MTg5NDM@._V1_.jpg
7329656,47 Meters Down: Uncaged,Two sisters diving in a ruined underwater city quickly learn they've entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,31823,5,C16,"Adventure,Drama,Horror","sequel,shark,cave,labyrinth,fish",5400,2019-09-27,"Sophie Nélisse,Corinne Foxx,Brianne Tju",Johannes Roberts,https://m.media-amazon.com/images/M/MV5BZWM4ZWQyOGMtYTczMC00MGYyLWIxNjktYzg5MThmYzFhZGI1XkEyXkFqcGc@._V1_.jpg
0092796,Creepshow 2,"Three macabre tales from the latest issue of a boy's favorite comic book, dealing with a vengeful wooden Native American, a monstrous blob in a lake, and an undying hitchhiker.",29235,6,R,"Fantasy,Horror","based on the works of stephen king,anthology,raft,swimming,hitchhiker",5520,1987-05-01,"George Kennedy,Lois Chiles,Domenick John",Michael Gornick,https://m.media-amazon.com/images/M/MV5BMmVmMjdmMmQtMzY1MS00MzFjLTk2NzAtMGJhNTEzZmJiNDY0XkEyXkFqcGc@._V1_.jpg
2870648,Amy,Archival footage and personal testimonials present an intimate portrait of the life and career of British singer/songwriter Amy Winehouse.,56470,7.8,R,"Documentary,Biography,Music","amy winehouse,drugs,montage,soul music,absent father",7680,2015-07-03,"Amy Winehouse,Mitch Winehouse,Mark Ronson",Asif Kapadia,https://m.media-amazon.com/images/M/MV5BMTQ1MzE4MTE3OF5BMl5BanBnXkFtZTgwOTcyNDM3NTE@._V1_.jpg
0080057,Zombi 2,Strangers searching for a young woman's missing father arrive at a tropical island where a doctor desperately seeks the cause and cure of a recent epidemic of the undead.,31611,6.8,R,Horror,"tropical island,zombie,zombie outbreak,island,virus",5460,1979-08-25,"Tisa Farrow,Ian McCulloch,Richard Johnson",Lucio Fulci,https://m.media-amazon.com/images/M/MV5BZmVhZWIxNTMtZTk1Ni00YmViLTlhZDgtNjJjMmZjYjNjNWM4XkEyXkFqcGc@._V1_.jpg
22408160,Kinds of Kindness,"A man seeks to break free from his predetermined path, a cop questions his wife's demeanor after her return from a supposed drowning, and a woman searches for an extraordinary individual prophesied to become a renowned spiritual g...",48833,6.5,R,"Comedy,Drama,Horror","anthology film,three stories,surrealism,skinny dipping,actor plays multiple characters",9840,2024-05-30,"Emma Stone,Jesse Plemons,Willem Dafoe",Yorgos Lanthimos,https://m.media-amazon.com/images/M/MV5BMjZmZGY1MzMtNDVkNi00NjE2LTlkMzMtMmUzNWExY2ExZWI2XkEyXkFqcGc@._V1_.jpg
0395972,North Country,"A fictionalized account of the first major successful sexual harassment case in the United States, Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",45608,7.3,R,Drama,"sexual harassment,lawsuit,based on true story,female worker,mine",7560,2005-10-21,"Charlize Theron,Jeremy Renner,Frances McDormand",Niki Caro,https://m.media-amazon.com/images/M/MV5BNTM3OTEwODYzNl5BMl5BanBnXkFtZTcwNjM1NzUzMw@@._V1_.jpg
0473444,Man cheng jin dai huang jin jia,"During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.",46450,7,R,"Action,Drama,Romance","china,royal family,wuxia,imperial china,family feud",6840,2007-03-16,"Chow Yun-Fat,Gong Li,Jay Chou",Yimou Zhang,https://m.media-amazon.com/images/M/MV5BMTFhYWNkNzMtZGFiNy00MTcxLTlmNzMtMWNkODQ4N2MxZWFmXkEyXkFqcGc@._V1_.jpg
0760329,The Water Horse,A lonely boy discovers a mysterious egg that hatches a sea creature of Scottish legend.,43530,6.4,PG,"Adventure,Family,Fantasy","scottish highlands,bathtub,war widow,single mother,scotland",6720,2007-12-25,"Emily Watson,David Morrissey,Alex Etel",Jay Russell,https://m.media-amazon.com/images/M/MV5BMTc1MjcxMjg5OV5BMl5BanBnXkFtZTcwNDE1NzYzMw@@._V1_.jpg
0452681,The Santa Clause 3: The Escape Clause,"Santa, a.k.a. Scott Calvin, is faced with double-duty: how to keep his new family happy and how to stop Jack Frost from taking over Christmas.",43698,4.8,G,"Adventure,Comedy,Family","elf,snowglobe,deception,third part,part of trilogy",5820,2006-11-03,"Tim Allen,Martin Short,Elizabeth Mitchell",Michael Lembeck,https://m.media-amazon.com/images/M/MV5BMTI4ODQ4MzgzMl5BMl5BanBnXkFtZTcwODc5NTUzMQ@@._V1_.jpg
2059171,13 Sins,"A cryptic phone call sets off a dangerous game of risks for Elliot, a down-on-his-luck salesman. The game promises increasing rewards for completing 13 tasks, each more sinister than the last.",40151,6.3,R,"Horror,Thriller","severed arm,brother brother relationship,challenge,anonymous caller,reference to shakespeare's hamlet",5580,2014-04-11,"Mark Webber,Devon Graye,Tom Bower",Daniel Stamm,https://m.media-amazon.com/images/M/MV5BNzA0NDIwNjI3OF5BMl5BanBnXkFtZTgwMDMzNzE0MTE@._V1_.jpg
8151874,Honey Boy,A young actor's stormy childhood and early adult years as he struggles to reconcile with his father and deal with his mental health.,41605,7.2,R,Drama,"father son relationship,motel,12 year old,child actor,1990s",5640,2019-11-27,"Shia LaBeouf,Lucas Hedges,Noah Jupe",Alma Har'el,https://m.media-amazon.com/images/M/MV5BMmE2ZWU0NzUtMWZlOS00OWEzLWJiNjUtMDAwZWEyY2MzYjc2XkEyXkFqcGc@._V1_.jpg
0120841,Species II,"An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down.",32339,4.5,R,"Action,Horror,Sci-Fi","female nudity,sex scene,female rear nudity,sexual predator,blonde",5580,1998-04-10,"Natasha Henstridge,Michael Madsen,Marg Helgenberger",Peter Medak,https://m.media-amazon.com/images/M/MV5BZmM0OTQyMzEtZGRjMS00NWVjLWFkOWMtNjg2ZDY4ZGQ0YWY4XkEyXkFqcGc@._V1_.jpg
1341188,How Do You Know,"After being cut from the U.S.A. softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing ...",55513,5.4,PG-13,"Comedy,Drama,Romance","fraud investigation,father son relationship,baseball player,baseball,ageism",7260,2010-12-17,"Reese Witherspoon,Paul Rudd,Owen Wilson",James L. Brooks,https://m.media-amazon.com/images/M/MV5BOTQyMzU4OTk1N15BMl5BanBnXkFtZTcwNTE5MTUxNA@@._V1_.jpg
0165854,The Limey,An extremely volatile and dangerous Englishman goes to Los Angeles to find the man he considers responsible for his daughter's death.,35714,6.9,R,"Crime,Drama,Mystery","death of daughter,investigation,englishman abroad,nonlinear timeline,ex convict",5340,1999-08-04,"Terence Stamp,Peter Fonda,Lesley Ann Warren",Steven Soderbergh,https://m.media-amazon.com/images/M/MV5BOGYzZTI5MGYtZjE2NS00Yzg3LTk5Y2UtNjY3ZDk3MWI3Njg2XkEyXkFqcGc@._V1_.jpg
0422401,Hatchet,"When a group of tourists in a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",34576,5.7,R,"Comedy,Horror,Thriller","bisexual,bisexuality,bisexual girl,characters murdered one by one,chlamydia",5580,2010-04-02,"Kane Hodder,Joel David Moore,Deon Richmond",Adam Green,https://m.media-amazon.com/images/M/MV5BZmZhMjRiOGItMGQ4My00MDlhLTk5MjAtMWQxODFlZjYxNmFjXkEyXkFqcGc@._V1_.jpg
4834206,A Series of Unfortunate Events,"After the loss of their parents in a mysterious fire, the three Baudelaire children face trials and tribulations attempting to uncover dark family secrets.",68361,7.7,TV-PG,"Adventure,Comedy,Drama","steampunk,breaking the fourth wall,brother sister relationship,dark comedy,narrator on screen",0,2017-01-13,"Neil Patrick Harris,Patrick Warburton,Malina Pauli Weissman",,https://m.media-amazon.com/images/M/MV5BMTUxMjIzODI0NV5BMl5BanBnXkFtZTgwMDk3OTI2MDI@._V1_.jpg
5294518,Eli,A boy receiving treatment for his auto-immune disorder discovers that the house he's living in isn't as safe as he thought.,42246,5.8,R,"Drama,Horror,Mystery","gene therapy,cure,telekinesis,reference to the devil,nun",5880,2019-10-18,"Charlie Shotwell,Kelly Reilly,Max Martini",Ciarán Foy,https://m.media-amazon.com/images/M/MV5BNzJmNjc2ODctNTc5NC00ZjJjLTg4MWEtMjE5ZDYxYjY5MmNmXkEyXkFqcGc@._V1_.jpg
3361792,Tolkien,"Tolkien's novels were inspired by his mom's storytelling, falling in love with another orphan, Edith, forming a brotherhood with 3 other misfits at school, the trench war of WWI and later telling stories to his own kids.",48277,6.8,PG-13,"Biography,Drama,Romance","world war one,battle of the somme,oxford university,group of friends,author",6720,2019-05-10,"Nicholas Hoult,Lily Collins,Colm Meaney",Dome Karukoski,https://m.media-amazon.com/images/M/MV5BMjUzNzA1MDczOF5BMl5BanBnXkFtZTgwODY5OTI2NzM@._V1_.jpg
0308379,Honogurai mizu no soko kara,"A mother going through a divorce moves into a run down apartment with her daughter. A persistent leak from above, visions of a missing girl, and other eerie phenomena become increasingly menacing as clues to a past tragedy come to...",35803,6.7,PG-13,"Drama,Horror,Mystery","dead body in a water tank,japanese horror,water tank,2000s,slow motion scene",6060,2002-01-19,"Hitomi Kuroki,Rio Kanno,Mirei Oguchi",Hideo Nakata,https://m.media-amazon.com/images/M/MV5BNmU1OWJkZmYtNDg3My00YzQxLWFhMmQtMzkyOWMxNjVjZDVjXkEyXkFqcGc@._V1_.jpg
0072081,The Return of the Pink Panther,"Inspector Jacques Clouseau is put on the case when the Pink Panther diamond is stolen, with the Phantom's trademark glove the only clue.",30450,7,G,"Comedy,Crime,Mystery","assassination attempt,clumsiness,eavesdropping,southern france,chaotic situation",6780,1975-05-21,"Peter Sellers,Christopher Plummer,Catherine Schell",Blake Edwards,https://m.media-amazon.com/images/M/MV5BZTFkNDljYjgtZmQ3NS00MDkxLTk3OGItNzZlZTgxZTAzN2JlXkEyXkFqcGc@._V1_.jpg
4758646,War Machine,"An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.",50855,6,TV-MA,"Comedy,Drama,War","afghanistan,satire,counter insurgency,foreign affairs,soldier",7320,2017-05-26,"Brad Pitt,Daniel Betts,John Magaro",David Michôd,https://m.media-amazon.com/images/M/MV5BMTcyMzgwNDE1M15BMl5BanBnXkFtZTgwMDAzMDM0MjI@._V1_.jpg
0067959,Walkabout,"Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",28056,7.6,GP,"Adventure,Drama","australian aborigine,coming of age,australia,walkabout,rite of passage",6000,1971-07-01,"Jenny Agutter,David Gulpilil,Luc Roeg",Nicolas Roeg,https://m.media-amazon.com/images/M/MV5BMTU1MDdmNzEtMWQ5YS00ZjRmLWJlZDgtOWYyZGIxOGQ1ZmVkXkEyXkFqcGc@._V1_.jpg
2140619,Two Night Stand,A snowstorm forces two people who made an online connection to unwillingly extend their one-night stand as the blizzard goes through the night.,74695,6.3,R,"Comedy,Romance","one night stand,new york city,talking about sex,internet hook up,blizzard",5160,2014-09-26,"Miles Teller,Lio Tipton,Jessica Szohr",Max Nichols,https://m.media-amazon.com/images/M/MV5BNTFjMjE2NzYtYjE5ZS00MGZhLWIwOTYtMjhlNjUzYWQ0ODk0XkEyXkFqcGc@._V1_.jpg
2463288,Walk of Shame,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",57782,6,R,Comedy,"high heels,female news anchor,female reporter,one night stand,yellow dress",5700,2014-05-09,"Elizabeth Banks,James Marsden,Gillian Jacobs",Steven Brill,https://m.media-amazon.com/images/M/MV5BODg2Mzk0NzU2M15BMl5BanBnXkFtZTgwMjAyNjYxMTE@._V1_.jpg
0810922,Take Me Home Tonight,"Four years after graduation, an awkward high school genius uses his sister's boyfriend's Labor Day party as the perfect opportunity to make his move on his high school crush.",56208,6.3,R,"Comedy,Drama,Romance","house party,1980s,brother sister relationship,reference to guns n' roses,white boy raps",6840,2011-03-04,"Topher Grace,Anna Faris,Dan Fogler",Michael Dowse,https://m.media-amazon.com/images/M/MV5BNjc2OTg5NTM1NV5BMl5BanBnXkFtZTcwODM3MTMyNA@@._V1_.jpg
0292644,The Rules of Attraction,"The incredibly spoiled and overprivileged students of Camden College are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate.",54035,6.6,R,"Comedy,Drama,Romance","sex,male full frontal nudity,penis,public nudity,nudity",6600,2002-10-11,"James Van Der Beek,Ian Somerhalder,Shannyn Sossamon",Roger Avary,https://m.media-amazon.com/images/M/MV5BMDE1ZTNmNDEtMzI3Yi00MzUyLWExMjktYmMxZDI0MmNkYjBiXkEyXkFqcGc@._V1_.jpg
0367479,After the Sunset,"The story of what happens after a master thief achieves his last big score, when the F.B.I. Agent who promised he'd capture him, is about to do just that.",50445,6.2,PG-13,"Action,Comedy,Crime","diamond,one last job,fbi agent,thief,cat and mouse",5820,2004-11-12,"Pierce Brosnan,Salma Hayek,Woody Harrelson",Brett Ratner,https://m.media-amazon.com/images/M/MV5BYTNjNDk1MmEtMTBiZS00M2EwLTk4YTAtNDVhMjJkNDgxYzU2XkEyXkFqcGc@._V1_.jpg
11252248,Dog,"Two hard-charging former Army Rangers paired against their will, Briggs and a Belgian Malinois named Lulu, race down the Pacific Coast in hopes of making it to a fellow soldier's funeral on time.",48525,6.5,PG-13,"Comedy,Drama","dog movie,pretending to be blind,fallen commander,u.s. army rangers,ptsd post traumatic stress disorder",6060,2022-02-18,"Channing Tatum,Ryder McLaughlin,Aavi Haas","Reid Carolin,Channing Tatum",https://m.media-amazon.com/images/M/MV5BNGZkY2ZjYmEtNzMwNy00MTIxLTlkMmYtZDQ0Yzc4NjQyZTI0XkEyXkFqcGc@._V1_.jpg
0364343,The Final Cut,"Set in a world with memory recording implants, Alan Hakman is a cutter, someone with the power of final edit over people's recorded histories. His latest assignment is one that puts him in danger.",34995,6.1,PG-13,"Drama,Sci-Fi,Thriller","suit and tie,revelation,presumed dead,laptop computer,funeral",5700,2004-11-11,"Robin Williams,Jim Caviezel,Mira Sorvino",Omar Naim,https://m.media-amazon.com/images/M/MV5BMjkxNjA4NjM0M15BMl5BanBnXkFtZTcwMTU3MDcyMQ@@._V1_.jpg
6107548,Late Night,A late night talk show host suspects that she may soon lose her long-running show.,41525,6.5,C16,"Comedy,Drama","feminism,f rated,television writer,fictional tv show,fictional late night tv show",6120,2019-06-14,"Emma Thompson,Mindy Kaling,John Lithgow",Nisha Ganatra,https://m.media-amazon.com/images/M/MV5BMDFkZTUxZTMtODU5Mi00YzE1LWE0ODEtZDg4ZmMxMTNiNTA3XkEyXkFqcGc@._V1_.jpg
3501584,iZombie,"A medical resident finds that being a zombie has its perks, which she uses to assist the police.",76217,7.8,TV-14,"Comedy,Crime,Drama","female protagonist,coroner,zombie,vertigo comics,dc comics",0,2015-03-17,"Rose McIver,Malcolm Goodwin,Rahul Kohli",,https://m.media-amazon.com/images/M/MV5BOTA0M2NiNTItZTY5OS00Yjk0LTk4MTktNDhhNTdhMDJjMjAxXkEyXkFqcGc@._V1_.jpg
2910904,The Dressmaker,"A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style, she transforms the women and exacts sweet revenge on those who did her wrong.",67292,7,R,"Comedy,Drama,Western","f rated,australia,costume designer,haute couture,femme fatale",7140,2015-10-29,"Kate Winslet,Judy Davis,Liam Hemsworth",Jocelyn Moorhouse,https://m.media-amazon.com/images/M/MV5BMjA4MzAxNTc5OF5BMl5BanBnXkFtZTgwMjgzMDE4OTE@._V1_.jpg
9340860,Let Him Go,"A retired sheriff and his wife, grieving over the death of their son, set out to find their only grandson.",36465,6.7,R,"Crime,Drama,Thriller","based on novel,husband wife relationship,grief,final battle,final showdown",6780,2020-11-06,"Diane Lane,Kevin Costner,Kayli Carter",Thomas Bezucha,https://m.media-amazon.com/images/M/MV5BYTRhMjVkZmEtYmYyNi00NGJkLTkzYmQtOWE0MGJjZjUyNmFmXkEyXkFqcGc@._V1_.jpg
